TableSize
28
CRNum	1100	1101	1127	1128	1105	1102	1103	1126	1125	1107	1152	1109	1112	1106	1108	1123	1136	1137	1151	1131	1146	1147	1148	1149	1150	1117	1144	;
43.52	2800	117	82	14	13.0	47	1.15	11.5	6.2	14	0.0	0	40	425	13.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
43.63	2800	121	82	14	12.8	48	1.14	11.4	6.4	14	0.0	0	40	525	11.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
43.70	2800	124	82	14	13.0	49	1.14	11.4	6.5	15	0.0	0	40	525	11.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
43.81	2800	125	80	14	12.9	49	1.14	11.3	6.6	15	0.0	0	40	525	11.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
43.89	2800	128	82	14	12.8	49	1.14	11.4	6.8	16	0.0	0	40	525	10.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
43.98	2800	130	82	14	13.0	49	1.14	11.5	6.9	16	0.0	0	40	525	10.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
44.09	2800	131	82	14	12.8	49	1.14	11.3	6.9	16	0.0	0	40	525	10.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
44.17	2800	133	82	14	12.9	49	1.14	11.2	7.0	16	0.0	0	40	525	10.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
44.25	2800	132	82	14	12.8	49	1.13	11.2	7.0	16	0.0	0	40	525	10.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
44.34	2800	134	82	14	12.9	49	1.14	11.1	7.2	17	0.0	0	40	525	10.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
44.44	2800	134	82	14	13.0	49	1.15	11.4	7.1	17	0.0	0	40	525	10.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
44.52	2800	137	82	14	12.9	49	1.14	11.4	7.2	17	0.0	0	40	525	10.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
44.61	2800	136	82	14	13.1	49	1.14	11.1	7.2	17	0.0	0	40	525	10.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
44.70	2900	139	82	14	12.9	49	1.14	11.0	7.3	17	0.0	0	40	525	10.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
44.81	2900	139	82	14	12.7	53	1.14	11.0	7.3	17	0.0	0	40	525	10.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
44.89	2900	142	82	14	13.0	57	1.15	11.1	7.5	18	0.0	0	40	525	10.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
44.97	2900	142	82	14	12.7	61	1.14	11.2	7.5	18	0.0	0	40	525	10.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
45.06	2900	144	82	14	13.0	66	1.15	11.2	7.5	18	0.0	0	40	525	10.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
45.14	2900	145	82	14	13.0	69	1.14	11.1	7.7	19	0.0	0	40	525	9.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
45.23	2900	145	82	14	12.9	91	1.14	10.9	8.6	21	0.0	0	40	525	9.0	2	Off	Off	Active	Off	Off	Off	Off	Off	Off	=	Open	I	;
45.33	2900	146	82	14	13.0	100	1.15	10.8	8.6	21	0.0	0	40	525	10.0	2	Off	Off	Active	Off	Off	Off	Off	Off	Off	=	Open	I	;
45.41	3000	147	82	14	13.0	100	1.15	9.6	8.8	21	0.0	0	40	530	10.0	2	Off	Off	Active	Off	Off	Off	Off	Off	Off	=	Open	I	;
45.48	3000	147	82	14	12.8	100	1.14	9.3	8.8	21	0.0	0	40	525	9.0	2	Off	Off	Active	Off	Off	Off	Off	Off	Off	=	Open	I	;
45.59	3000	146	82	14	12.7	100	1.13	9.9	8.7	21	0.0	0	40	530	10.0	2	Off	Off	Active	Off	Off	Off	Off	Off	Off	=	Open	I	;
45.67	3000	146	82	14	12.8	100	1.13	9.9	8.7	21	0.0	0	40	530	10.0	2	Off	Off	Active	Off	Off	Off	Off	Off	Off	=	Open	I	;
45.75	3000	147	82	14	13.0	100	1.14	10.0	8.8	21	0.0	0	40	530	10.0	2	Off	Off	Active	Off	Off	Off	Off	Off	Off	=	Open	I	;
45.84	3000	147	82	14	13.0	100	1.14	10.0	8.8	21	0.0	0	40	530	10.0	2	Off	Off	Active	Off	Off	Off	Off	Off	Off	=	Open	I	;
45.92	3000	147	82	14	12.7	100	1.13	10.0	8.2	20	0.0	0	40	530	10.0	2	Off	Off	Active	Off	Off	Off	Off	Off	Off	=	Open	I	;
46.00	3000	146	82	14	12.7	100	1.13	10.0	8.0	20	0.0	0	40	530	10.0	2	Off	Off	Active	Off	Off	Off	Off	Off	Off	=	Open	I	;
46.09	3000	146	82	14	12.7	100	1.14	10.3	8.0	20	0.0	0	40	530	10.0	2	Off	Off	Active	Off	Off	Off	Off	Off	Off	=	Open	I	;
46.17	3000	147	82	14	12.9	100	1.15	10.3	7.9	20	0.0	0	40	530	10.0	2	Off	Off	Active	Off	Off	Off	Off	Off	Off	=	Open	I	;
46.25	3000	147	82	14	12.8	100	1.13	10.5	7.9	20	0.0	0	40	530	10.0	2	Off	Off	Active	Off	Off	Off	Off	Off	Off	=	Open	I	;
46.34	3000	148	82	14	13.0	100	1.15	10.5	7.8	20	0.0	0	40	530	10.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
46.44	3000	146	82	14	13.1	100	1.14	10.8	7.8	19	0.0	0	40	530	10.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
46.52	3000	147	82	14	12.9	100	1.13	10.8	7.8	19	0.0	0	40	530	10.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
46.61	3000	147	82	14	13.0	100	1.15	10.8	7.8	19	0.0	0	40	530	10.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
46.69	3100	148	82	14	12.9	100	1.13	10.7	7.9	20	0.0	0	40	530	10.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
46.77	3100	148	82	14	13.0	100	1.14	10.7	7.9	20	0.0	0	40	530	10.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
46.88	3100	149	82	14	12.8	100	1.14	10.8	7.9	20	0.0	0	40	530	10.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
46.95	3100	148	82	14	12.8	100	1.14	10.8	7.9	20	0.0	0	40	530	10.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
47.05	3100	149	82	14	12.9	100	1.14	10.9	7.9	20	0.0	0	40	530	10.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
47.14	3100	149	82	14	12.9	100	1.14	10.8	7.9	20	0.0	0	40	530	10.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
47.23	3100	148	82	14	12.8	100	1.14	10.8	7.9	20	0.0	0	40	530	10.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
47.34	3100	149	82	14	13.0	100	1.14	11.0	7.9	20	0.0	0	40	530	10.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
47.42	3100	148	82	14	12.9	100	1.14	10.8	7.9	20	0.0	0	40	530	10.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
47.50	3100	149	82	14	12.8	100	1.13	10.9	7.9	20	0.0	0	40	530	10.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
47.59	3100	149	82	14	13.0	100	1.15	10.9	7.9	20	0.0	0	40	530	10.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
47.69	3100	150	82	14	12.8	100	1.14	10.8	8.0	21	0.0	0	40	630	9.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
47.78	3100	148	82	14	13.0	100	1.15	10.8	7.9	20	0.0	0	40	530	10.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
47.88	3100	149	82	14	12.8	100	1.14	10.8	8.0	21	0.0	0	40	530	10.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
47.95	3100	150	82	14	13.0	100	1.14	10.8	8.0	21	0.0	0	40	630	9.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
48.06	3200	148	82	14	12.9	100	1.15	11.0	7.9	21	0.0	0	40	530	10.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
48.14	3200	150	82	14	12.9	100	1.14	11.0	7.9	21	0.0	0	40	630	10.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
48.23	3200	150	82	14	12.7	100	1.13	11.0	8.0	21	0.0	0	40	630	9.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
48.31	3200	149	82	14	13.0	100	1.14	10.9	7.9	21	0.0	0	40	530	10.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
48.41	3200	151	82	14	13.1	100	1.14	10.9	7.9	22	0.0	0	40	530	10.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
48.50	3200	150	82	14	12.9	100	1.15	11.0	8.0	21	0.0	0	40	630	9.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
48.59	3200	150	82	14	12.7	100	1.13	10.8	8.0	21	0.0	0	40	630	9.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
48.66	3200	149	82	14	12.8	100	1.14	10.8	7.9	21	0.0	0	40	530	10.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
48.73	3200	151	82	14	12.9	100	1.14	10.7	8.2	22	0.0	0	40	630	8.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
48.84	3200	150	82	14	12.7	88	1.13	10.8	8.0	21	0.0	0	40	630	9.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
48.92	3200	151	82	14	12.9	73	1.15	10.8	8.2	22	0.0	0	40	630	8.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
49.00	3200	149	82	14	13.0	55	1.13	10.8	7.9	21	0.0	0	40	530	10.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
49.09	3200	143	82	14	12.9	43	1.15	10.7	7.1	20	0.0	0	40	530	10.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
49.17	3200	106	82	14	13.0	25	1.14	10.6	5.6	14	0.0	0	40	430	14.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
49.25	3100	69	82	14	13.0	20	1.14	10.0	2.6	9	0.0	0	40	330	30.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
49.33	3300	40	82	14	13.0	20	1.14	10.4	1.9	5	0.0	0	40	230	32.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
49.42	3200	31	82	14	13.1	20	1.15	11.5	1.4	3	0.0	0	40	130	34.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
49.50	3200	26	82	14	12.9	20	1.14	11.4	0.0	0	0.0	0	40	130	34.0	2	Off	Off	Off	Off	Off	Off	Active	Off	Off	=	Closed	I	;
49.61	3200	22	82	14	12.8	20	1.14	11.4	0.0	0	0.0	0	40	130	35.0	2	Off	Off	Off	Off	Off	Off	Active	Off	Off	=	Closed	I	;
49.70	3200	18	82	14	13.0	20	1.15	11.7	0.0	0	0.0	0	40	130	35.0	2	Off	Off	Off	Off	Off	Off	Active	Off	Off	=	Closed	I	;
49.78	3200	16	82	14	13.1	20	1.14	12.2	0.0	0	0.0	0	40	130	35.0	2	Off	Off	Off	Off	Off	Off	Active	Off	Off	=	Closed	I	;
49.89	3200	15	82	14	12.9	20	1.14	12.2	0.0	0	0.0	0	40	130	35.0	2	Off	Off	Off	Off	Off	Off	Active	Off	Off	=	Closed	I	;
49.98	3100	14	82	14	12.9	20	1.15	11.7	0.0	0	0.0	0	40	130	35.0	2	Off	Off	Off	Off	Off	Off	Active	Off	Off	=	Closed	I	;
50.08	3100	14	82	14	13.0	20	1.14	11.2	0.0	0	0.0	0	40	130	35.0	2	Off	Off	Off	Off	Off	Off	Active	Off	Off	=	Closed	I	;
50.17	3100	14	82	14	13.0	20	1.12	11.3	0.0	0	0.0	0	40	130	35.0	2	Off	Off	Off	Off	Off	Off	Active	Off	Off	=	Closed	I	;
50.25	3100	14	82	14	12.9	20	1.14	11.9	0.0	0	0.0	0	40	130	35.0	2	Off	Off	Off	Off	Off	Off	Active	Off	Off	=	Closed	I	;
50.33	3100	14	82	14	12.9	20	1.14	13.9	0.0	0	0.0	0	40	130	35.0	2	Off	Off	Off	Off	Off	Off	Active	Off	Off	=	Closed	I	;
50.42	3100	14	82	14	13.1	20	1.15	13.9	0.0	0	0.0	0	40	130	35.0	2	Off	Off	Off	Off	Off	Off	Active	Off	Off	=	Closed	I	;
50.50	3100	14	82	14	13.1	20	0.12	18.3	0.0	0	0.0	0	40	130	35.0	2	Off	Off	Off	Off	Off	Off	Active	Off	Off	=	Closed	I	;
50.58	3100	14	82	14	12.8	20	0.11	18.3	0.0	0	0.0	0	40	130	35.0	2	Off	Off	Off	Off	Off	Off	Active	Off	Off	=	Closed	I	;
50.67	3100	14	82	14	13.1	20	0.12	18.3	0.0	0	0.0	0	40	130	35.0	2	Off	Off	Off	Off	Off	Off	Active	Off	Off	=	Closed	I	;
50.77	3100	14	82	14	12.7	20	0.12	18.3	0.0	0	0.0	0	40	130	35.0	2	Off	Off	Off	Off	Off	Off	Active	Off	Off	=	Closed	I	;
50.84	3100	14	84	14	12.9	20	0.12	18.3	0.0	0	0.0	0	40	130	35.0	2	Off	Off	Off	Off	Off	Off	Active	Off	Off	=	Closed	I	;
50.95	3000	14	82	14	13.0	20	0.12	18.3	0.0	0	0.0	0	40	130	35.0	2	Off	Off	Off	Off	Off	Off	Active	Off	Off	=	Closed	I	;
51.03	3000	14	84	14	13.1	20	0.12	18.3	0.0	0	0.0	0	40	130	35.0	2	Off	Off	Off	Off	Off	Off	Active	Off	Off	=	Closed	I	;
51.13	3000	14	82	14	13.0	20	0.12	18.3	0.0	0	0.0	0	40	130	35.0	2	Off	Off	Off	Off	Off	Off	Active	Off	Off	=	Closed	I	;
51.20	3000	13	84	14	13.1	20	0.12	18.3	0.0	0	0.0	0	40	130	35.0	2	Off	Off	Off	Off	Off	Off	Active	Off	Off	=	Closed	I	;
51.30	3000	14	82	14	13.1	20	0.12	18.3	0.0	0	0.0	0	40	130	35.0	2	Off	Off	Off	Off	Off	Off	Active	Off	Off	=	Closed	I	;
51.39	3000	14	84	14	13.0	20	0.12	18.3	0.0	0	0.0	0	40	130	35.0	2	Off	Off	Off	Off	Off	Off	Active	Off	Off	=	Closed	I	;
51.48	3000	13	82	14	13.0	20	0.12	18.3	0.0	0	0.0	0	40	130	35.0	2	Off	Off	Off	Off	Off	Off	Active	Off	Off	=	Closed	I	;
51.58	3000	13	82	14	13.1	20	0.12	18.3	0.0	0	0.0	0	40	130	35.0	2	Off	Off	Off	Off	Off	Off	Active	Off	Off	=	Closed	I	;
51.69	3000	14	82	14	13.1	20	0.12	18.3	0.0	0	0.0	0	40	130	35.0	2	Off	Off	Off	Off	Off	Off	Active	Off	Off	=	Closed	I	;
51.77	3000	13	84	14	13.1	20	0.12	18.3	0.0	0	0.0	0	40	130	35.0	2	Off	Off	Off	Off	Off	Off	Active	Off	Off	=	Closed	I	;
51.86	3000	13	82	14	13.0	20	0.12	18.3	0.0	0	0.0	0	40	130	35.0	2	Off	Off	Off	Off	Off	Off	Active	Off	Off	=	Closed	I	;
51.95	3000	13	82	14	12.8	20	0.12	18.3	0.0	0	0.0	0	40	130	35.0	2	Off	Off	Off	Off	Off	Off	Active	Off	Off	=	Closed	I	;
52.05	3000	13	82	14	13.0	20	0.12	18.3	0.0	0	0.0	0	40	130	35.0	2	Off	Off	Off	Off	Off	Off	Active	Off	Off	=	Closed	I	;
52.16	2900	13	82	14	12.9	20	0.11	18.3	0.0	0	0.0	0	40	130	35.0	2	Off	Off	Off	Off	Off	Off	Active	Off	Off	=	Closed	I	;
52.23	2900	13	82	14	13.1	20	0.12	18.3	0.0	0	0.0	0	40	130	35.0	2	Off	Off	Off	Off	Off	Off	Active	Off	Off	=	Closed	I	;
52.31	2900	13	82	14	13.1	20	0.12	18.3	0.0	0	0.0	0	40	125	35.0	2	Off	Off	Off	Off	Off	Off	Active	Off	Off	=	Closed	I	;
52.41	2900	13	82	14	12.8	20	0.12	18.3	0.0	0	0.0	0	40	125	35.0	2	Off	Off	Off	Off	Off	Off	Active	Off	Off	=	Closed	I	;
52.48	2900	13	84	14	12.9	20	0.11	18.3	0.0	0	0.0	0	40	125	35.0	2	Off	Off	Off	Off	Off	Off	Active	Off	Off	=	Closed	I	;
52.56	2900	13	82	14	13.0	20	0.12	18.3	0.0	0	0.0	0	40	125	35.0	2	Off	Off	Off	Off	Off	Off	Active	Off	Off	=	Closed	I	;
52.66	2900	14	82	14	12.9	20	0.12	18.3	0.0	0	0.0	0	40	125	35.0	2	Off	Off	Off	Off	Off	Off	Active	Off	Off	=	Closed	I	;
52.75	2900	13	84	14	12.9	20	0.11	18.3	0.0	0	0.0	0	40	125	35.0	2	Off	Off	Off	Off	Off	Off	Active	Off	Off	=	Closed	I	;
52.84	2900	14	82	14	13.1	20	0.12	18.3	0.0	0	0.0	0	40	125	35.0	2	Off	Off	Off	Off	Off	Off	Active	Off	Off	=	Closed	I	;
52.94	2900	13	82	14	12.9	20	0.12	18.3	0.0	0	0.0	0	40	125	35.0	2	Off	Off	Off	Off	Off	Off	Active	Off	Off	=	Closed	I	;
53.02	2800	14	82	14	13.1	20	0.13	18.3	0.0	0	0.0	0	40	125	35.0	2	Off	Off	Off	Off	Off	Off	Active	Off	Off	=	Closed	I	;
53.09	2800	13	82	14	12.7	20	0.11	18.3	0.0	0	0.0	0	40	125	35.0	2	Off	Off	Off	Off	Off	Off	Active	Off	Off	=	Closed	I	;
53.20	2800	14	84	14	13.0	20	0.12	18.3	0.0	0	0.0	0	40	125	35.0	2	Off	Off	Off	Off	Off	Off	Active	Off	Off	=	Closed	I	;
53.30	2700	13	82	14	13.1	20	0.12	18.3	0.0	0	0.0	0	40	125	35.0	2	Off	Off	Off	Off	Off	Off	Active	Off	Off	=	Closed	I	;
53.39	2700	13	82	14	13.1	20	0.13	18.3	0.0	0	0.0	0	40	125	35.0	2	Off	Off	Off	Off	Off	Off	Active	Off	Off	=	Closed	I	;
53.47	2700	13	82	14	13.0	20	0.13	18.3	0.0	0	0.0	0	40	125	35.0	2	Off	Off	Off	Off	Off	Off	Active	Off	Off	=	Closed	I	;
53.56	2600	14	82	14	13.1	20	0.12	18.3	0.0	0	0.0	0	40	125	35.0	2	Off	Off	Off	Off	Off	Off	Active	Off	Off	=	Closed	I	;
53.66	2600	14	82	14	13.0	20	0.12	18.3	0.0	0	0.0	0	40	125	35.0	2	Off	Off	Off	Off	Off	Off	Active	Off	Off	=	Closed	I	;
53.75	2500	14	82	14	12.7	20	0.12	18.3	0.0	0	0.0	0	40	125	35.0	2	Off	Off	Off	Off	Off	Off	Active	Off	Off	=	Closed	I	;
53.83	2500	14	82	14	13.0	20	0.12	18.3	0.0	0	0.0	0	40	125	35.0	2	Off	Off	Off	Off	Off	Off	Active	Off	Off	=	Closed	I	;
53.94	2400	14	82	14	13.1	20	0.12	18.3	0.0	0	0.0	0	40	120	34.0	2	Off	Off	Off	Off	Off	Off	Active	Off	Off	=	Closed	I	;
54.02	2400	14	82	14	13.1	20	0.12	18.4	0.0	0	0.0	0	40	120	34.0	2	Off	Off	Off	Off	Off	Off	Active	Off	Off	=	Closed	I	;
54.11	2300	14	82	14	13.1	20	0.12	18.3	0.0	0	0.0	0	40	120	34.0	2	Off	Off	Off	Off	Off	Off	Active	Off	Off	=	Closed	I	;
54.22	2300	14	82	14	12.9	20	0.12	18.3	0.0	0	0.0	0	40	120	34.0	2	Off	Off	Off	Off	Off	Off	Active	Off	Off	=	Closed	I	;
54.31	2200	15	82	14	13.0	20	0.12	18.3	0.0	0	0.0	0	40	120	34.0	2	Off	Off	Off	Off	Off	Off	Active	Off	Off	=	Closed	I	;
54.41	2200	14	82	14	11.5	20	0.11	18.3	0.0	0	0.0	0	40	120	34.0	2	Off	Off	Off	Off	Off	Off	Active	Off	Off	=	Closed	I	;
54.50	2100	15	82	14	12.7	20	0.11	18.3	0.0	0	0.0	0	40	120	33.0	2	Off	Off	Off	Off	Off	Off	Active	Off	Off	=	Closed	I	;
54.59	2000	14	82	14	12.6	20	0.12	18.3	0.0	0	0.0	0	40	120	31.0	2	Off	Off	Off	Off	Off	Off	Active	Off	Off	=	Closed	I	;
54.69	1900	15	82	14	13.0	20	0.12	18.3	0.0	0	0.0	0	40	120	30.0	2	Off	Off	Off	Off	Off	Off	Active	Off	Off	=	Closed	I	;
54.78	1800	15	82	14	12.7	20	0.12	18.3	0.0	0	0.0	0	40	115	27.0	2	Off	Off	Off	Off	Off	Off	Active	Off	Off	=	Closed	I	;
54.88	1700	15	82	14	12.7	20	0.11	18.3	0.0	0	0.0	0	40	115	25.0	2	Off	Off	Off	Off	Off	Off	Active	Off	Off	=	Closed	I	;
54.97	1600	17	82	14	13.0	20	0.09	18.3	0.0	0	0.0	0	40	115	24.0	2	Off	Off	Off	Off	Off	Off	Active	Off	Off	=	Closed	I	;
55.05	1500	16	82	14	12.9	20	0.12	18.3	0.0	0	0.0	0	40	115	22.0	2	Off	Off	Off	Off	Off	Off	Active	Off	Off	=	Closed	I	;
55.13	1500	17	82	14	12.9	20	0.12	18.3	0.9	0	0.0	0	40	115	20.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
55.23	1300	18	82	14	12.7	20	0.12	18.3	0.9	0	0.0	0	40	110	18.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
55.33	1200	19	82	14	12.9	20	0.12	18.3	1.0	0	0.0	0	40	110	16.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
55.42	1200	21	82	14	12.8	20	0.12	18.3	1.0	0	0.0	0	40	110	15.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
55.50	1100	21	82	14	12.7	20	0.11	18.3	1.0	0	0.0	0	40	110	15.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
55.58	1000	24	82	14	12.9	20	0.12	18.3	1.2	0	0.0	0	40	110	15.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
55.67	900	24	82	14	13.0	20	0.12	18.3	1.2	0	0.0	0	40	105	14.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
55.75	800	27	82	14	12.9	20	0.12	18.3	1.3	0	0.0	0	40	105	14.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
55.83	700	29	82	14	12.8	20	0.12	18.3	1.4	0	0.0	0	40	105	14.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
55.92	600	30	82	14	12.9	20	0.12	18.3	1.5	0	0.0	0	40	205	13.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
56.02	500	32	82	14	12.5	20	0.12	18.3	1.6	0	0.0	0	40	205	12.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
56.13	500	38	82	14	12.2	20	0.12	18.3	1.9	0	0.0	0	40	205	13.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
56.20	400	39	82	14	11.3	20	0.13	18.3	2.0	0	0.0	0	40	200	14.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
56.28	500	42	82	14	12.2	20	0.12	18.3	2.1	0	0.0	0	40	205	13.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
56.38	500	42	82	14	12.7	20	0.12	18.3	2.2	0	0.0	0	40	205	12.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
56.47	600	43	82	14	13.0	20	0.12	18.3	2.2	1	0.0	0	40	205	12.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
56.55	600	44	82	14	13.2	20	0.12	18.3	2.3	1	0.0	0	40	205	12.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
56.63	700	44	82	14	13.2	20	0.12	18.3	2.3	1	0.0	0	40	205	12.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
56.73	700	43	82	14	13.2	20	0.12	18.3	2.3	1	0.0	0	40	205	12.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
56.83	800	40	82	14	13.2	20	0.12	18.3	2.0	1	0.0	0	40	205	12.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
56.94	800	40	82	14	13.1	20	0.12	17.9	2.0	1	0.0	0	40	205	12.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
57.02	800	39	82	14	13.1	20	0.12	15.9	2.0	1	0.0	0	40	205	12.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
57.09	900	39	82	14	13.1	20	0.12	13.7	1.9	1	0.0	0	40	205	12.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
57.19	900	38	82	14	13.1	20	1.14	12.1	2.0	1	0.0	0	40	205	12.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
57.27	900	38	82	14	13.1	20	1.14	11.5	1.9	1	0.0	0	40	205	13.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
57.34	1000	37	82	14	13.1	20	1.15	11.1	1.8	1	0.0	0	40	210	14.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
57.44	1000	37	82	14	13.0	20	1.15	11.1	1.8	1	0.0	0	40	210	14.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
57.52	1000	35	82	14	13.0	20	1.14	11.0	1.7	1	0.0	0	40	210	14.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
57.61	1000	34	82	14	13.1	20	1.14	10.9	1.7	1	0.0	0	40	210	14.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
57.72	1000	33	82	14	13.1	20	1.14	10.8	1.6	1	0.0	0	40	210	14.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
57.80	1100	33	82	14	13.2	20	1.14	10.9	1.6	1	0.0	0	40	210	15.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
57.88	1100	32	82	14	13.1	20	1.14	10.8	1.6	1	0.0	0	40	210	15.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
