TableSize
28
CRNum	1100	1101	1127	1128	1105	1102	1103	1126	1125	1107	1152	1109	1112	1106	1108	1123	1136	1137	1151	1131	1146	1147	1148	1149	1150	1117	1144	;
43.75	3100	53	80	14	12.9	27	1.13	12.7	2.5	6	0.0	0	40	230	30.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
43.83	3200	53	82	14	13.0	26	1.14	12.6	2.5	6	0.0	0	40	230	30.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
43.94	3100	53	80	14	12.9	27	1.14	12.4	2.5	6	0.0	0	40	230	30.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
44.03	3100	53	80	14	12.9	27	1.14	12.3	2.5	6	0.0	0	40	230	30.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
44.13	3100	53	80	14	12.9	27	1.14	12.4	2.5	6	0.0	0	40	230	30.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
44.22	3100	53	80	14	12.9	27	1.13	12.4	2.5	6	0.0	0	40	230	30.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
44.28	3100	53	80	14	12.9	27	1.14	12.4	2.5	6	0.0	0	40	230	30.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
44.38	3100	54	80	14	13.0	27	1.15	12.7	2.5	6	0.0	0	40	230	30.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
44.48	3100	54	80	14	12.9	27	1.14	12.7	2.5	6	0.0	0	40	230	30.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
44.56	3100	64	80	14	12.9	39	1.14	12.6	6.0	8	0.0	0	40	330	20.0	2	Off	Off	Active	Off	Off	Off	Off	Off	Off	=	Open	I	;
44.64	3200	104	80	14	13.0	83	1.14	12.7	6.6	17	0.0	0	40	430	14.0	2	Off	Off	Active	Off	Off	Off	Off	Off	Off	=	Open	I	;
44.75	3100	108	80	14	12.7	100	1.14	15.5	6.8	18	0.0	0	40	430	14.0	2	Off	Off	Active	Off	Off	Off	Off	Off	Off	=	Open	I	;
44.84	3200	112	80	14	13.0	100	0.93	9.7	7.2	18	0.0	0	40	430	14.0	2	Off	Off	Active	Off	Off	Off	Off	Off	Off	=	Open	I	;
44.92	3200	116	80	14	13.0	100	0.93	9.7	7.4	19	0.0	0	40	430	13.0	2	Off	Off	Active	Off	Off	Off	Off	Off	Off	=	Open	I	;
45.02	3100	118	80	14	12.7	100	1.14	9.7	7.5	19	0.0	0	40	430	13.0	2	Off	Off	Active	Off	Off	Off	Off	Off	Off	=	Open	I	;
45.11	3200	123	80	14	13.0	100	1.14	9.7	7.8	20	0.0	0	40	530	11.0	2	Off	Off	Active	Off	Off	Off	Off	Off	Off	=	Open	I	;
45.22	3200	126	80	14	12.8	100	1.14	9.7	8.1	21	0.0	0	40	530	11.0	2	Off	Off	Active	Off	Off	Off	Off	Off	Off	=	Open	I	;
45.30	3200	131	80	14	12.9	100	1.14	9.8	8.4	21	0.0	0	40	530	10.0	2	Off	Off	Active	Off	Off	Off	Off	Off	Off	=	Open	I	;
45.38	3200	134	80	14	12.9	100	1.14	9.8	7.7	21	0.0	0	40	530	10.0	2	Off	Off	Active	Off	Off	Off	Off	Off	Off	=	Open	I	;
45.48	3200	137	80	14	12.9	100	1.14	9.7	7.9	21	0.0	0	40	530	10.0	2	Off	Off	Active	Off	Off	Off	Off	Off	Off	=	Open	I	;
45.58	3200	141	80	14	12.7	100	1.14	10.0	7.8	20	0.0	0	40	530	10.0	2	Off	Off	Active	Off	Off	Off	Off	Off	Off	=	Open	I	;
45.66	3200	142	80	14	12.9	100	1.15	10.1	7.9	21	0.0	0	40	530	10.0	2	Off	Off	Active	Off	Off	Off	Off	Off	Off	=	Open	I	;
45.75	3200	143	80	14	12.7	100	1.13	10.4	7.8	21	0.0	0	40	530	10.0	2	Off	Off	Active	Off	Off	Off	Off	Off	Off	=	Open	I	;
45.83	3200	145	80	14	13.0	100	1.14	10.6	7.9	21	0.0	0	40	530	10.0	2	Off	Off	Active	Off	Off	Off	Off	Off	Off	=	Open	I	;
45.92	3200	147	80	14	12.9	100	1.14	10.6	7.9	21	0.0	0	40	530	10.0	2	Off	Off	Active	Off	Off	Off	Off	Off	Off	=	Open	I	;
46.03	3200	146	80	14	12.8	100	1.14	10.7	7.8	21	0.0	0	40	530	10.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
46.11	3300	147	80	14	12.9	100	1.14	10.9	7.8	21	0.0	0	40	530	10.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
46.20	3300	148	80	14	12.9	100	1.14	10.8	7.9	21	0.0	0	40	530	10.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
46.30	3200	149	80	14	12.8	100	1.14	10.9	7.9	22	0.0	0	40	530	10.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
46.38	3300	148	80	14	12.8	100	1.15	10.8	7.9	21	0.0	0	40	530	10.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
46.48	3300	149	80	14	12.8	100	1.14	10.7	7.9	21	0.0	0	40	530	10.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
46.56	3300	150	80	14	13.0	86	1.15	10.8	7.9	22	0.0	0	40	630	10.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
46.64	3300	144	80	14	12.9	41	1.15	10.7	7.7	21	0.0	0	40	530	10.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
46.75	3200	78	80	14	13.0	20	1.14	10.4	3.8	10	0.0	0	40	330	23.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
46.84	3400	42	80	14	13.0	20	1.14	10.6	1.9	5	0.0	0	40	230	32.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
46.92	3200	31	80	14	12.7	20	1.14	11.5	1.4	4	0.0	0	40	230	33.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
47.02	3300	26	80	14	12.9	20	1.13	11.4	0.0	0	0.0	0	40	130	34.0	2	Off	Off	Off	Off	Off	Off	Active	Off	Off	=	Closed	I	;
47.09	3300	22	80	14	12.8	20	1.14	11.0	0.0	0	0.0	0	40	130	35.0	2	Off	Off	Off	Off	Off	Off	Active	Off	Off	=	Closed	I	;
47.19	3200	20	80	14	13.0	20	1.14	11.1	0.0	0	0.0	0	40	130	35.0	2	Off	Off	Off	Off	Off	Off	Active	Off	Off	=	Closed	I	;
47.28	3200	18	80	14	12.7	20	1.14	11.4	0.0	0	0.0	0	40	130	35.0	2	Off	Off	Off	Off	Off	Off	Active	Off	Off	=	Closed	I	;
47.36	3200	16	80	14	13.1	20	1.14	12.3	0.0	0	0.0	0	40	130	35.0	2	Off	Off	Off	Off	Off	Off	Active	Off	Off	=	Closed	I	;
47.45	3200	15	80	14	12.8	20	1.13	11.9	0.0	0	0.0	0	40	130	35.0	2	Off	Off	Off	Off	Off	Off	Active	Off	Off	=	Closed	I	;
47.56	3200	14	80	14	12.8	20	1.14	11.8	0.0	0	0.0	0	40	130	35.0	2	Off	Off	Off	Off	Off	Off	Active	Off	Off	=	Closed	I	;
47.64	3200	14	80	14	12.9	20	1.14	11.7	0.0	0	0.0	0	40	130	35.0	2	Off	Off	Off	Off	Off	Off	Active	Off	Off	=	Closed	I	;
47.73	3200	15	80	14	12.7	20	1.14	12.0	0.0	0	0.0	0	40	130	35.0	2	Off	Off	Off	Off	Off	Off	Active	Off	Off	=	Closed	I	;
47.81	3200	28	80	14	12.7	26	1.14	12.7	1.3	2	0.0	0	40	130	34.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
47.89	3200	44	80	14	13.1	29	1.14	13.4	2.0	5	0.0	0	40	230	32.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
48.00	3200	64	80	14	12.9	33	1.14	18.3	3.1	7	0.0	0	40	330	26.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
48.09	3200	84	80	14	12.8	39	0.11	18.3	4.4	10	0.0	0	40	330	21.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
48.19	3200	90	80	14	12.9	40	0.12	18.3	4.8	12	0.0	0	40	430	19.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
48.30	3200	97	80	14	12.7	44	0.11	15.3	5.2	13	0.0	0	40	430	16.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
48.41	3100	104	80	14	12.7	48	0.12	14.2	5.5	14	0.0	0	40	430	14.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
48.52	3200	112	80	14	13.0	54	0.12	13.8	5.9	15	0.0	0	40	430	14.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
48.59	3200	115	80	14	13.0	58	1.15	12.6	6.1	16	0.0	0	40	430	13.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
48.67	3200	119	80	14	12.9	61	1.14	12.7	6.3	16	0.0	0	40	430	13.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
48.78	3200	123	80	14	12.7	65	1.14	12.2	6.5	17	0.0	0	40	530	11.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
48.88	3200	128	80	14	12.9	67	1.15	12.0	6.8	18	0.0	0	40	530	10.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
48.95	3200	132	80	14	12.7	70	1.13	12.0	7.0	18	0.0	0	40	530	10.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
49.06	3200	135	80	14	13.0	70	1.15	11.7	7.1	19	0.0	0	40	530	10.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
49.17	3200	138	80	14	12.8	69	1.14	11.6	7.4	19	0.0	0	40	530	10.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
49.28	3300	141	80	14	12.7	69	1.13	11.3	7.6	20	0.0	0	40	530	10.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
49.36	3300	143	80	14	12.9	67	1.14	11.1	7.6	21	0.0	0	40	530	10.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
49.44	3300	143	80	14	12.7	60	1.14	11.1	7.7	21	0.0	0	40	530	10.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
49.55	3300	141	80	14	12.7	44	1.14	11.0	7.4	20	0.0	0	40	530	10.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
49.63	3300	130	80	14	12.7	38	1.13	10.8	6.9	19	0.0	0	40	530	10.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
49.70	3300	118	80	14	12.9	36	1.14	10.4	6.2	17	0.0	0	40	430	13.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
49.80	3200	115	80	14	12.8	36	1.14	10.0	6.1	17	0.0	0	40	430	13.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
49.89	3300	111	80	14	12.9	35	1.14	10.1	5.9	16	0.0	0	40	430	14.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
50.00	3300	99	80	14	12.9	29	1.14	10.3	5.2	14	0.0	0	40	430	16.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
50.09	3400	84	80	14	12.9	29	1.14	9.9	4.2	11	0.0	0	40	330	21.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
50.17	3300	76	80	14	12.9	28	1.15	9.6	3.7	10	0.0	0	40	330	24.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
50.27	3300	72	80	14	12.9	28	1.13	9.7	3.4	9	0.0	0	40	330	25.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
50.36	3300	67	80	14	12.9	27	1.13	9.8	3.1	8	0.0	0	40	330	26.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
50.45	3300	63	80	14	12.8	26	1.14	10.0	3.0	8	0.0	0	40	330	27.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
50.56	3300	59	80	14	12.8	26	1.14	10.4	2.8	7	0.0	0	40	230	29.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
50.64	3300	58	80	14	12.7	26	1.14	10.3	2.7	7	0.0	0	40	230	29.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
50.73	3300	56	80	14	12.7	26	1.14	10.6	2.6	7	0.0	0	40	230	30.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
50.84	3300	54	80	14	12.7	26	1.14	10.8	2.5	7	0.0	0	40	230	30.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
50.92	3300	53	80	14	12.9	26	1.14	11.0	2.5	6	0.0	0	40	230	30.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
51.02	3300	52	80	14	12.9	26	1.14	11.3	2.4	6	0.0	0	40	230	31.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
51.09	3300	52	80	14	13.0	26	1.14	11.5	2.4	6	0.0	0	40	230	31.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
51.19	3300	52	80	14	12.9	26	1.14	11.8	2.4	6	0.0	0	40	230	31.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
51.28	3300	52	80	14	13.0	26	1.14	12.0	2.4	6	0.0	0	40	230	31.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
51.36	3300	52	80	14	13.0	26	1.15	12.1	2.4	6	0.0	0	40	230	31.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
51.44	3300	52	80	14	13.1	26	1.15	12.3	2.5	6	0.0	0	40	230	30.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
51.53	3300	51	80	14	13.1	26	1.14	12.2	2.4	6	0.0	0	40	230	31.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
51.61	3300	51	80	14	12.7	26	1.14	12.2	2.3	6	0.0	0	40	230	31.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
51.70	3300	49	80	14	12.9	26	1.13	12.1	2.3	6	0.0	0	40	230	31.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
51.81	3300	49	80	14	13.0	26	1.15	12.0	2.2	6	0.0	0	40	230	31.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
51.89	3300	50	80	14	13.1	26	1.14	12.0	2.3	6	0.0	0	40	230	31.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
51.98	3300	49	80	14	13.1	26	1.14	12.2	2.2	5	0.0	0	40	230	31.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
52.08	3300	49	80	14	13.0	26	1.15	12.2	2.2	5	0.0	0	40	230	31.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
52.16	3200	49	80	14	13.1	26	1.14	12.3	2.2	6	0.0	0	40	230	31.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
52.23	3200	49	80	14	13.0	25	1.14	12.4	2.3	6	0.0	0	40	230	31.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
52.33	3200	49	80	14	13.1	26	1.15	12.4	2.3	6	0.0	0	40	230	31.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
52.41	3200	48	80	14	13.1	26	1.14	12.4	2.2	5	0.0	0	40	230	32.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
52.52	3200	49	80	14	13.0	26	1.14	12.5	2.3	6	0.0	0	40	230	31.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
52.59	3200	49	80	14	13.1	26	1.15	12.5	2.2	6	0.0	0	40	230	32.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
52.67	3200	49	80	14	13.0	26	1.14	12.5	2.3	6	0.0	0	40	230	31.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
52.78	3200	49	80	14	12.9	26	1.14	12.4	2.3	6	0.0	0	40	230	31.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
52.86	3200	50	80	14	12.9	26	1.14	12.5	2.3	6	0.0	0	40	230	31.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
52.95	3200	50	80	14	12.8	26	1.14	12.7	2.4	6	0.0	0	40	230	31.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
53.06	3200	50	80	14	12.8	26	1.14	12.8	2.3	6	0.0	0	40	230	31.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
53.14	3200	51	80	14	13.1	26	1.14	13.0	2.3	6	0.0	0	40	230	31.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
53.22	3200	50	80	14	13.0	26	1.15	12.6	2.3	6	0.0	0	40	230	31.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
53.33	3200	50	80	14	12.8	26	1.14	12.5	2.3	6	0.0	0	40	230	31.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
53.41	3200	49	80	14	12.9	26	1.14	12.4	2.3	5	0.0	0	40	230	31.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
53.48	3200	50	80	14	12.9	26	1.14	12.4	2.3	6	0.0	0	40	230	31.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
53.58	3200	50	80	14	12.7	26	1.14	12.4	2.3	6	0.0	0	40	230	31.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
53.67	3200	50	80	14	13.1	26	1.14	12.7	2.3	6	0.0	0	40	230	31.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
53.75	3200	51	82	14	13.0	26	1.14	12.7	2.3	6	0.0	0	40	230	31.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
53.84	3200	50	80	14	13.0	26	1.14	12.6	2.3	5	0.0	0	40	230	31.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
53.92	3200	49	82	14	12.8	26	1.14	12.6	2.3	5	0.0	0	40	230	31.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
54.02	3200	50	80	14	13.0	26	1.15	12.5	2.3	5	0.0	0	40	230	31.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
54.11	3200	49	82	14	12.9	26	1.13	12.4	2.2	5	0.0	0	40	230	31.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
54.19	3200	50	80	14	13.0	26	1.14	12.6	2.2	5	0.0	0	40	230	31.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
54.27	3200	49	82	14	12.8	26	1.15	12.5	2.2	5	0.0	0	40	230	31.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
54.36	3200	49	82	14	12.9	26	1.14	12.5	2.3	5	0.0	0	40	230	31.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
54.44	3200	50	82	14	13.0	26	1.14	12.7	2.3	5	0.0	0	40	230	31.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
54.55	3100	49	82	14	13.0	26	1.14	12.6	2.3	6	0.0	0	40	230	31.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
54.63	3200	49	82	14	13.0	26	1.14	12.6	2.3	5	0.0	0	40	230	31.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
54.70	3200	49	82	14	12.7	26	1.14	12.4	2.2	5	0.0	0	40	230	31.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
54.78	3200	49	82	14	12.7	26	1.14	12.4	2.2	5	0.0	0	40	230	31.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
54.88	3100	49	82	14	13.1	26	1.14	12.5	2.3	5	0.0	0	40	230	31.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
54.95	3100	49	82	14	13.0	26	1.14	12.4	2.3	5	0.0	0	40	230	31.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
55.06	3100	49	82	14	13.1	26	1.14	12.4	2.2	5	0.0	0	40	230	31.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
55.14	3100	50	82	14	13.0	26	1.14	12.4	2.3	5	0.0	0	40	230	31.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
55.22	3100	50	82	14	12.7	26	1.14	12.3	2.3	5	0.0	0	40	230	31.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
55.31	3100	50	82	14	12.7	26	1.14	12.4	2.3	5	0.0	0	40	230	31.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
55.39	3100	51	82	14	13.0	26	1.14	12.6	2.3	6	0.0	0	40	230	31.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
55.47	3100	50	82	14	13.0	26	1.14	12.6	2.3	5	0.0	0	40	230	31.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
55.56	3100	51	82	14	13.0	26	1.14	12.7	2.3	6	0.0	0	40	230	31.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
55.66	3100	50	82	14	12.9	26	1.14	12.9	2.3	5	0.0	0	40	230	31.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
55.75	3100	51	82	14	13.1	26	1.15	12.9	2.3	5	0.0	0	40	230	31.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
55.84	3100	51	82	14	12.7	27	1.14	12.9	2.3	5	0.0	0	40	230	31.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
55.94	3100	52	82	14	12.9	27	1.14	12.6	2.4	5	0.0	0	40	230	31.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
56.05	3100	55	82	14	12.9	27	1.14	12.6	2.6	6	0.0	0	40	230	30.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
56.13	3100	56	82	14	13.1	27	1.15	12.8	2.6	6	0.0	0	40	230	30.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
56.20	3100	57	82	14	12.8	28	1.14	12.9	2.7	7	0.0	0	40	230	29.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
56.28	3100	57	82	14	13.0	28	1.14	12.9	2.7	6	0.0	0	40	230	29.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
56.38	3100	57	82	14	12.8	28	1.14	12.9	2.7	6	0.0	0	40	230	29.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
56.47	3100	58	82	14	13.0	28	1.14	12.7	2.7	7	0.0	0	40	230	29.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
56.56	3100	58	82	14	12.9	28	1.14	12.6	2.8	7	0.0	0	40	330	28.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
56.64	3100	61	82	14	13.1	28	1.15	12.8	2.9	7	0.0	0	40	330	27.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
56.73	3100	64	82	14	12.9	29	1.13	12.8	3.1	7	0.0	0	40	330	26.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
56.83	3100	69	82	14	13.1	31	1.14	13.2	3.4	8	0.0	0	40	330	25.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
56.91	3100	74	82	14	12.7	32	1.14	13.5	3.6	9	0.0	0	40	330	24.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
57.00	3100	80	84	14	12.9	34	1.14	13.6	4.0	10	0.0	0	40	330	23.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
57.09	3100	87	84	14	12.8	34	1.14	13.6	4.4	11	0.0	0	40	330	20.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
57.19	3100	89	84	14	13.0	36	1.14	13.7	4.5	11	0.0	0	40	330	20.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
57.28	3100	87	84	14	12.8	34	1.15	13.0	4.4	11	0.0	0	40	330	20.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
57.39	3100	90	84	14	13.0	34	1.14	12.4	4.6	11	0.0	0	40	430	19.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
57.47	3100	89	84	14	12.9	34	1.14	12.4	4.5	11	0.0	0	40	330	20.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
57.56	3100	88	84	14	13.0	32	1.15	12.0	4.4	11	0.0	0	40	330	20.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
57.66	3100	87	84	14	12.9	32	1.13	11.6	4.4	11	0.0	0	40	330	20.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
57.75	3100	87	84	14	12.8	33	1.14	11.5	4.4	11	0.0	0	40	330	20.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
57.84	3100	89	84	14	12.7	33	1.14	11.7	4.5	11	0.0	0	40	330	20.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
57.92	3100	89	84	14	12.9	34	1.14	11.6	4.5	11	0.0	0	40	330	20.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
58.00	3100	91	84	14	12.9	33	1.14	11.7	4.7	12	0.0	0	40	430	18.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
58.09	3100	91	84	14	13.0	33	1.14	11.7	4.5	12	0.0	0	40	430	18.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
58.17	3100	89	84	14	12.7	32	1.14	11.6	4.5	11	0.0	0	40	330	20.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
58.25	3100	90	84	14	12.9	33	1.13	11.4	4.5	12	0.0	0	40	430	19.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
58.34	3100	87	84	14	12.9	32	1.14	11.5	4.4	11	0.0	0	40	330	20.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
