TableSize
28
CRNum	1100	1101	1127	1128	1105	1102	1103	1126	1125	1107	1152	1109	1112	1106	1108	1123	1136	1137	1151	1131	1146	1147	1148	1149	1150	1117	1144	;
57.47	900	31	82	14	13.1	20	0.93	14.0	1.5	1	0.0	0	40	205	12.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
57.56	900	31	82	14	12.7	20	0.82	14.0	1.5	1	0.0	0	40	205	12.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
57.64	900	31	82	14	12.8	20	0.83	13.9	1.5	1	0.0	0	40	205	12.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
57.72	900	31	82	14	12.9	20	1.10	13.6	1.5	1	0.0	0	40	205	12.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
57.81	900	30	82	14	13.0	20	1.09	13.5	1.5	0	0.0	0	40	205	13.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
57.89	900	30	82	14	13.0	20	1.14	13.5	1.5	0	0.0	0	40	205	13.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
57.98	900	31	82	14	13.0	20	1.14	14.0	1.4	1	0.0	0	40	205	14.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
58.08	900	30	82	14	13.1	20	0.76	14.0	1.4	0	0.0	0	40	205	14.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
58.17	900	30	82	14	13.0	20	0.76	14.2	1.4	0	0.0	0	40	205	14.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
58.27	900	31	82	14	13.1	20	0.75	14.0	1.5	0	0.0	0	40	205	13.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
58.36	900	30	82	14	12.8	20	0.74	13.8	1.5	0	0.0	0	40	205	14.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
58.44	900	30	82	14	13.0	20	0.93	13.6	1.5	0	0.0	0	40	205	14.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
58.52	900	34	82	14	13.1	20	0.93	13.5	1.6	1	0.0	0	40	205	13.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
58.61	900	38	82	14	13.1	20	1.14	13.5	1.9	1	0.0	0	40	205	13.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
58.72	1000	62	82	14	12.7	25	1.05	14.0	2.9	1	0.0	0	40	310	15.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
58.78	1000	72	82	14	13.0	25	1.05	14.2	3.5	2	0.0	0	40	310	15.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
58.89	1100	74	82	14	13.1	20	0.26	14.9	3.6	3	0.0	0	40	310	15.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
58.97	1300	68	82	14	13.1	21	0.25	17.0	3.3	3	0.0	0	40	310	16.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
59.06	1400	70	82	14	12.9	25	0.12	17.0	3.5	4	0.0	0	40	310	17.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
59.16	1600	74	82	14	13.0	25	0.12	15.6	3.8	5	0.0	0	40	315	19.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
59.23	1700	69	82	14	12.9	21	0.43	12.9	3.1	5	0.0	0	40	315	21.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
59.33	1800	52	82	14	13.0	20	0.43	12.9	2.4	3	0.0	0	40	215	25.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
59.41	1800	40	82	14	13.0	20	1.14	11.8	1.8	2	0.0	0	40	215	25.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
59.50	1700	35	82	14	13.0	20	1.14	10.9	1.6	2	0.0	0	40	215	25.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
59.59	1600	34	82	14	12.6	20	1.14	10.3	1.6	1	0.0	0	40	215	23.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
59.69	1500	39	82	14	12.9	21	1.14	10.4	1.9	1	0.0	0	40	215	21.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
59.77	1400	44	82	14	12.9	22	1.14	10.7	2.0	2	0.0	0	40	210	19.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
59.86	1400	48	82	14	12.9	21	1.14	11.5	2.2	2	0.0	0	40	210	17.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
59.95	1300	51	82	14	13.1	21	1.14	12.2	2.5	2	0.0	0	40	210	16.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
60.05	1300	55	82	14	12.9	21	1.14	13.0	2.6	2	0.0	0	40	210	16.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
60.14	1200	58	82	14	13.0	21	1.14	13.3	2.7	2	0.0	0	40	210	15.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
60.22	1200	59	82	14	12.9	21	1.14	13.6	2.7	2	0.0	0	40	210	15.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
60.31	1200	60	82	14	13.0	21	1.14	13.6	2.9	2	0.0	0	40	310	15.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
60.39	1200	60	82	14	13.0	21	1.14	13.1	2.9	3	0.0	0	40	310	15.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
60.47	1200	61	82	14	13.1	21	1.14	13.1	2.9	3	0.0	0	40	310	15.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
60.58	1200	60	82	14	13.1	21	1.14	12.6	2.9	2	0.0	0	40	310	15.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
60.66	1200	62	82	14	13.1	21	1.15	12.2	3.0	3	0.0	0	40	310	15.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
60.73	1200	62	82	14	13.1	22	1.15	12.1	3.0	3	0.0	0	40	310	15.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
60.83	1200	65	82	14	12.7	22	1.15	12.0	3.1	3	0.0	0	40	310	15.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
60.91	1200	65	82	14	13.0	22	1.15	12.0	3.2	3	0.0	0	40	310	15.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
60.98	1200	66	82	14	13.1	22	1.15	12.0	3.2	3	0.0	0	40	310	15.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
61.08	1100	69	82	14	13.1	23	1.14	12.1	3.3	3	0.0	0	40	310	15.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
61.17	1100	72	82	14	13.0	24	1.14	12.4	3.5	3	0.0	0	40	310	15.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
61.25	1100	79	82	14	12.9	26	1.14	12.4	3.8	3	0.0	0	40	310	15.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
61.34	1200	83	82	14	13.1	26	1.15	12.4	4.0	3	0.0	0	40	310	14.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
61.42	1300	82	82	14	12.8	26	1.14	12.8	4.0	4	0.0	0	40	310	14.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
61.50	1300	82	82	14	12.8	26	1.14	13.0	4.0	4	0.0	0	40	310	15.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
61.59	1400	80	82	14	13.1	26	1.15	13.0	3.9	4	0.0	0	40	310	15.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
61.67	1400	81	82	14	13.1	26	1.15	12.8	4.0	4	0.0	0	40	310	16.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
61.77	1500	79	82	14	13.0	26	1.15	12.5	4.0	5	0.0	0	40	315	17.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
61.86	1600	76	82	14	12.8	26	1.14	12.4	3.9	5	0.0	0	40	315	19.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
61.94	1600	77	82	14	13.1	26	1.14	12.0	3.9	5	0.0	0	40	315	19.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
62.03	1700	75	82	14	13.0	26	1.14	11.8	3.8	5	0.0	0	40	315	20.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
62.11	1800	72	82	14	12.9	26	1.15	11.8	3.7	5	0.0	0	40	315	20.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
62.19	1800	72	82	14	12.9	26	1.14	11.8	3.6	5	0.0	0	40	315	20.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
62.27	1800	72	82	14	13.0	26	1.14	11.8	3.7	5	0.0	0	40	315	20.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
62.38	1900	73	82	14	13.0	27	1.15	11.6	3.7	6	0.0	0	40	315	21.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
62.45	2000	69	82	14	12.9	26	1.14	11.5	3.5	5	0.0	0	40	320	23.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
62.53	2000	71	82	14	12.7	26	1.14	11.5	3.6	6	0.0	0	40	320	23.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
62.63	2100	70	82	14	13.0	26	1.14	11.7	3.6	6	0.0	0	40	320	24.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
62.70	2100	68	82	14	13.0	26	1.14	11.7	3.4	6	0.0	0	40	320	25.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
62.78	2200	68	82	14	12.7	26	1.14	11.7	3.4	6	0.0	0	40	320	25.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
62.88	2200	69	82	14	12.7	27	1.13	11.6	3.4	6	0.0	0	40	320	25.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
62.95	2300	66	82	14	13.0	26	1.14	11.7	3.3	6	0.0	0	40	320	25.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
63.03	2300	66	82	14	13.0	26	1.15	11.6	3.4	6	0.0	0	40	320	25.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
63.13	2400	67	82	14	13.0	27	1.14	11.7	3.3	6	0.0	0	40	320	25.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
63.20	2400	67	82	14	12.7	27	1.14	11.7	3.4	6	0.0	0	40	325	25.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
63.28	2500	67	82	14	12.8	27	1.15	11.6	3.4	7	0.0	0	40	325	25.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
63.39	2500	66	82	14	13.0	27	1.15	12.0	3.3	7	0.0	0	40	325	25.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
63.47	2600	64	82	14	12.8	27	1.14	12.0	3.2	7	0.0	0	40	325	26.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
63.55	2600	63	82	14	12.7	28	1.14	11.9	3.1	7	0.0	0	40	325	26.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
63.64	2700	63	82	14	12.7	28	1.14	11.8	3.1	7	0.0	0	40	325	26.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
63.72	2700	63	82	14	12.7	28	1.14	11.9	3.1	7	0.0	0	40	325	26.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
63.80	2800	63	82	14	12.8	28	1.14	12.0	3.1	7	0.0	0	40	325	26.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
63.89	2800	63	82	14	12.9	28	1.14	12.0	3.2	7	0.0	0	40	325	26.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
63.97	2900	67	82	14	12.6	30	1.14	11.9	3.3	8	0.0	0	40	325	25.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
64.05	2900	69	82	14	12.9	29	1.14	12.0	3.6	8	0.0	0	40	325	25.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
64.16	3000	68	82	14	12.8	29	1.14	12.4	3.5	8	0.0	0	40	330	25.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
64.23	3100	66	82	14	12.9	28	1.14	12.4	3.4	8	0.0	0	40	330	26.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
64.31	3100	64	82	14	12.8	29	1.14	11.7	3.2	8	0.0	0	40	330	26.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
64.42	3100	61	82	14	13.0	27	1.14	11.5	3.0	7	0.0	0	40	330	27.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
64.50	3100	58	82	14	12.7	28	1.14	11.5	2.8	7	0.0	0	40	230	29.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
64.61	3200	58	82	14	13.0	28	1.15	11.3	2.9	7	0.0	0	40	230	29.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
64.69	3300	60	82	14	13.0	29	1.14	11.4	3.0	8	0.0	0	40	330	28.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
64.77	3300	60	82	14	12.7	29	1.14	11.9	3.1	8	0.0	0	40	330	28.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
64.86	3400	62	82	14	12.7	30	1.15	12.3	3.1	8	0.0	0	40	330	27.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
64.94	3400	65	82	14	13.0	30	1.14	12.2	3.4	9	0.0	0	40	330	26.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
65.02	3400	68	82	14	12.7	30	1.14	12.5	3.5	10	0.0	0	40	335	25.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
65.11	3500	68	82	14	12.9	31	1.15	12.6	3.5	10	0.0	0	40	335	25.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
65.19	3500	71	82	14	12.9	32	1.15	12.2	3.7	10	0.0	0	40	335	25.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
65.27	3600	77	82	14	12.8	34	1.14	12.0	4.0	12	0.0	0	40	335	24.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
65.36	3700	82	82	14	12.9	36	1.15	12.2	4.3	13	0.0	0	40	335	22.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
65.44	3800	92	82	14	12.7	41	1.13	12.3	4.9	14	0.0	0	40	435	18.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
65.52	3800	96	82	14	12.8	42	1.14	12.5	5.1	16	0.0	0	40	435	17.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
65.61	4000	105	82	14	12.7	46	1.13	12.8	5.6	18	0.0	0	40	440	14.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
65.70	4100	115	82	14	12.7	56	1.15	12.4	6.5	22	0.0	0	40	440	13.0	2	Off	Off	Active	Off	Off	Off	Off	Off	Off	=	Open	I	;
65.80	4300	126	82	14	12.7	70	1.14	11.2	7.4	26	0.0	0	40	540	10.0	2	Off	Off	Active	Off	Off	On	Off	Off	Off	=	Open	I	;
65.89	4300	132	82	14	12.7	80	1.14	11.3	8.2	28	0.0	0	40	540	9.0	2	Off	Off	Active	Off	Off	On	Off	Off	Off	=	Open	I	;
65.97	4500	141	82	16	12.6	100	1.12	9.9	8.6	33	0.0	0	40	545	9.0	2	Off	Off	Active	Off	Off	On	Off	Off	Off	=	Open	I	;
66.05	4800	146	82	16	12.7	100	1.15	10.0	9.0	34	0.0	0	40	545	9.0	2	Off	Off	Active	Off	Off	On	Off	Off	Off	=	Open	I	;
66.14	4700	154	82	16	12.5	100	1.13	10.6	9.5	39	0.0	0	40	645	8.0	2	Off	Off	Active	Off	Off	On	Off	Off	Off	=	Open	I	;
66.22	5000	153	82	16	12.6	100	1.12	11.1	9.5	39	0.0	0	40	650	8.0	2	Off	Off	Active	Off	Off	On	Off	Off	Off	=	Open	I	;
66.30	5100	152	82	16	12.7	100	1.11	10.7	9.5	42	0.0	0	40	650	8.0	2	Off	Off	Active	Off	Off	On	Off	Off	Off	=	Open	I	;
66.39	5300	152	82	16	12.7	100	1.14	10.5	9.5	43	0.0	0	40	655	8.0	2	Off	Off	Active	Off	Off	On	Off	Off	Off	=	Open	I	;
66.47	5500	152	82	16	12.6	100	1.14	10.4	9.5	44	0.0	0	40	655	8.0	2	Off	Off	Active	Off	Off	On	Off	Off	Off	=	Open	I	;
66.55	5700	150	82	16	12.7	100	1.15	10.3	8.9	42	0.0	0	40	655	8.0	2	Off	Off	Active	Off	Off	On	Off	Off	Off	=	Open	I	;
66.64	5900	151	82	16	12.7	60	1.15	10.5	9.1	45	0.0	0	40	655	8.0	2	Off	Off	Active	Off	Off	On	Off	Off	Off	=	Closed	I	;
66.72	5700	46	82	16	12.7	20	1.14	11.4	2.8	13	0.0	0	40	255	32.0	2	Off	Off	Active	Off	Off	On	Off	Off	Off	=	Closed	I	;
66.80	5500	30	82	14	12.4	20	1.14	11.9	1.7	8	0.0	0	40	255	34.0	2	Off	Off	Off	Off	Off	On	Active	Off	Off	=	Closed	I	;
66.89	5400	23	82	14	12.5	20	1.14	10.5	0.0	0	0.0	0	40	150	35.0	2	Off	Off	Off	Off	Off	On	Active	Off	Off	=	Closed	I	;
66.97	5200	20	82	14	12.7	20	1.15	10.2	0.0	0	0.0	0	40	150	35.0	2	Off	Off	Off	Off	Off	On	Active	Off	Off	=	Closed	I	;
67.05	5100	16	82	14	12.7	20	1.13	10.0	0.0	0	0.0	0	40	150	35.0	2	Off	Off	Off	Off	Off	On	Active	Off	Off	=	Closed	I	;
67.14	4800	15	82	14	12.7	20	1.13	10.7	0.0	0	0.0	0	40	150	35.0	2	Off	Off	Off	Off	Off	On	Active	Off	Off	=	Open	I	;
67.23	4800	64	82	14	12.6	45	1.14	11.3	4.2	25	0.0	0	40	345	26.0	2	Off	Off	Active	Off	Off	On	Off	Off	Off	=	Open	I	;
67.31	4600	95	82	14	12.7	52	1.14	12.2	6.0	22	0.0	0	40	445	17.0	2	Off	Off	Active	Off	Off	On	Off	Off	Off	=	Open	I	;
67.41	4300	113	82	14	12.7	67	1.14	11.6	7.0	23	0.0	0	40	440	13.0	2	Off	Off	Active	Off	Off	On	Off	Off	Off	=	Open	I	;
67.48	3900	122	82	16	12.6	78	1.13	11.3	7.4	24	0.0	0	40	540	11.0	2	Off	Off	Active	Off	Off	On	Off	Off	Off	=	Open	I	;
67.56	3500	130	82	16	12.8	84	1.14	10.0	7.9	23	0.0	0	40	535	9.0	2	Off	Off	Active	Off	Off	On	Off	Off	Off	=	Open	I	;
67.66	3500	134	82	16	12.6	90	1.13	9.6	8.1	24	0.0	0	40	535	9.0	2	Off	Off	Active	Off	Off	On	Off	Off	Off	=	Open	I	;
67.73	3700	139	82	16	12.7	100	1.14	9.8	8.4	26	0.0	0	40	535	9.0	2	Off	Off	Active	Off	Off	On	Off	Off	Off	=	Open	I	;
67.81	3700	141	82	16	12.8	100	1.14	10.0	8.8	26	0.0	0	40	535	9.0	2	Off	Off	Active	Off	Off	On	Off	Off	Off	=	Open	I	;
67.91	3700	145	82	16	12.8	100	1.14	9.6	8.9	28	0.0	0	40	535	9.0	2	Off	Off	Active	Off	Off	On	Off	Off	Off	=	Open	I	;
67.98	3800	146	82	16	12.7	100	1.14	9.8	9.0	28	0.0	0	40	535	9.0	2	Off	Off	Active	Off	Off	On	Off	Off	Off	=	Open	I	;
68.06	3900	149	82	16	12.6	100	1.12	9.8	9.1	29	0.0	0	40	535	9.0	2	Off	Off	Active	Off	Off	On	Off	Off	Off	=	Open	I	;
68.16	3900	150	82	16	12.8	100	1.14	9.9	9.5	30	0.0	0	40	640	8.0	2	Off	Off	Active	Off	Off	On	Off	Off	Off	=	Open	I	;
68.23	4000	151	82	16	12.7	100	1.15	10.0	9.5	32	0.0	0	40	640	8.0	2	Off	Off	Active	Off	Off	On	Off	Off	Off	=	Open	I	;
68.31	4000	152	82	16	12.8	100	1.14	9.9	8.8	32	0.0	0	40	640	8.0	2	Off	Off	Active	Off	Off	On	Off	Off	Off	=	Open	I	;
68.41	4100	152	82	16	12.7	100	1.14	9.8	8.8	30	0.0	0	40	640	8.0	2	Off	Off	Active	Off	Off	On	Off	Off	Off	=	Open	I	;
68.50	4200	151	82	16	12.7	100	1.12	9.8	8.4	29	0.0	0	40	640	8.0	2	Off	Off	Active	Off	Off	On	Off	Off	Off	=	Open	I	;
68.58	4200	151	82	16	12.6	100	1.14	10.4	8.4	30	0.0	0	40	640	8.0	2	Off	Off	Active	Off	Off	On	Off	Off	Off	=	Open	I	;
68.67	4300	152	82	16	12.7	100	1.14	10.4	8.3	30	0.0	0	40	640	8.0	2	Off	Off	Active	Off	Off	On	Off	Off	Off	=	Open	I	;
68.75	4400	151	82	16	12.7	100	1.12	11.0	8.3	30	0.0	0	40	640	8.0	2	Off	Off	Active	Off	Off	On	Off	Off	Off	=	Open	I	;
68.84	4400	152	82	16	12.7	100	1.14	11.2	8.2	30	0.0	0	40	645	8.0	2	Off	Off	Off	Off	Off	On	Off	Off	Off	=	Open	I	;
68.94	4500	152	84	16	12.7	100	1.14	11.3	8.2	31	0.0	0	40	645	8.0	2	Off	Off	Off	Off	Off	On	Off	Off	Off	=	Open	I	;
69.02	4600	152	82	16	12.7	100	1.14	11.2	8.3	31	0.0	0	40	645	8.0	2	Off	Off	Off	Off	Off	On	Off	Off	Off	=	Open	I	;
69.09	4700	151	82	16	12.7	100	1.15	11.3	8.3	32	0.0	0	40	645	8.0	2	Off	Off	Off	Off	Off	On	Off	Off	Off	=	Open	I	;
69.19	4600	152	82	16	12.4	100	1.12	11.2	8.3	33	0.0	0	40	645	8.0	2	Off	Off	Off	Off	Off	On	Off	Off	Off	=	Open	I	;
69.28	4800	153	82	16	12.7	100	1.13	11.4	8.3	33	0.0	0	40	645	8.0	2	Off	Off	Off	Off	Off	On	Off	Off	Off	=	Open	I	;
69.36	4900	153	82	16	12.7	100	1.14	11.4	8.4	33	0.0	0	40	645	8.0	2	Off	Off	Off	Off	Off	On	Off	Off	Off	=	Open	I	;
69.45	4800	153	82	16	12.7	100	1.15	11.4	8.3	34	0.0	0	40	650	8.0	2	Off	Off	Off	Off	Off	On	Off	Off	Off	=	Open	I	;
69.53	5000	153	82	16	12.5	100	1.14	11.5	8.3	34	0.0	0	40	650	8.0	2	Off	Off	Off	Off	Off	On	Off	Off	Off	=	Open	I	;
69.66	5100	153	84	16	12.7	100	1.13	11.6	8.4	35	0.0	0	40	650	8.0	2	Off	Off	Off	Off	Off	On	Off	Off	Off	=	Open	I	;
69.73	5100	152	84	16	12.7	100	1.12	11.5	8.4	36	0.0	0	40	650	8.0	2	Off	Off	Off	Off	Off	On	Off	Off	Off	=	Open	I	;
69.81	5200	153	84	16	12.6	100	1.15	11.6	8.4	35	0.0	0	40	650	8.0	2	Off	Off	Off	Off	Off	On	Off	Off	Off	=	Open	I	;
69.92	5300	152	84	16	12.7	100	1.14	11.5	8.4	37	0.0	0	40	650	8.0	2	Off	Off	Off	Off	Off	On	Off	Off	Off	=	Open	I	;
70.00	5400	153	84	16	12.6	100	1.14	11.4	8.4	38	0.0	0	40	650	8.0	2	Off	Off	Off	Off	Off	On	Off	Off	Off	=	Open	I	;
70.08	5500	153	84	16	12.4	100	1.12	11.4	8.4	37	0.0	0	40	655	8.0	2	Off	Off	Off	Off	Off	On	Off	Off	Off	=	Open	I	;
70.17	5500	152	84	16	12.4	100	1.12	11.3	8.4	38	0.0	0	40	650	8.0	2	Off	Off	Off	Off	Off	On	Off	Off	Off	=	Open	I	;
70.25	5400	153	84	16	12.6	100	1.14	11.5	8.5	39	0.0	0	40	655	8.0	2	Off	Off	Off	Off	Off	On	Off	Off	Off	=	Open	I	;
70.33	5600	150	84	16	12.6	100	1.12	11.3	8.3	39	0.0	0	40	655	8.0	2	Off	Off	Off	Off	Off	On	Off	Off	Off	=	Open	I	;
70.42	5700	154	84	16	12.6	100	1.14	11.3	8.5	40	0.0	0	40	655	8.0	2	Off	Off	Off	Off	Off	On	Off	Off	Off	=	Open	I	;
70.50	5600	152	84	16	12.4	100	1.13	11.4	8.4	40	0.0	0	40	655	8.0	2	Off	Off	Off	Off	Off	On	Off	Off	Off	=	Open	I	;
70.58	5700	151	84	16	12.6	100	1.12	11.4	8.4	41	0.0	0	40	655	8.0	2	Off	Off	Off	Off	Off	On	Off	Off	Off	=	Open	I	;
70.69	5800	154	84	16	12.7	100	1.12	11.3	8.7	42	0.0	0	40	660	10.0	2	Off	Off	Off	Off	Off	On	Off	Off	Off	=	Open	I	;
70.77	6000	154	84	16	12.6	99	1.15	11.0	8.3	43	0.0	0	40	660	10.0	2	Off	Off	Off	Off	Off	On	Off	Off	Off	=	Open	I	;
70.84	6000	90	84	16	12.7	20	1.15	11.0	5.0	25	0.0	0	40	460	19.0	2	Off	Off	Off	Off	Off	On	Off	Off	Off	=	Closed	I	;
70.94	5800	41	84	16	12.6	20	1.13	11.4	2.0	12	0.0	0	40	255	33.0	2	Off	Off	Off	Off	Off	On	Off	Off	Off	=	Closed	I	;
71.02	5700	26	84	14	12.6	20	1.14	11.8	0.0	0	0.0	0	40	155	34.0	2	Off	Off	Off	Off	Off	On	Active	Off	Off	=	Closed	I	;
71.09	5500	21	84	14	12.7	20	1.15	10.3	0.0	0	0.0	0	40	155	35.0	2	Off	Off	Off	Off	Off	On	Active	Off	Off	=	Closed	I	;
71.19	5400	18	84	14	12.7	20	1.14	10.0	0.0	0	0.0	0	40	155	35.0	2	Off	Off	Off	Off	Off	On	Active	Off	Off	=	Closed	I	;
71.28	5200	15	84	14	12.5	20	1.14	10.0	0.0	0	0.0	0	40	150	35.0	2	Off	Off	Off	Off	Off	On	Active	Off	Off	=	Open	I	;
71.38	4800	86	84	14	12.6	56	1.14	11.3	6.6	27	0.0	0	40	345	21.0	2	Off	Off	Active	Off	Off	On	Off	Off	Off	=	Open	I	;
71.47	4500	112	86	14	12.7	78	1.15	11.6	7.4	27	0.0	0	40	445	14.0	2	Off	Off	Active	Off	Off	On	Off	Off	Off	=	Open	I	;
71.55	4000	122	84	14	12.8	96	1.14	10.2	7.8	25	0.0	0	40	540	11.0	2	Off	Off	Active	Off	Off	On	Off	Off	Off	=	Open	I	;
